channel,id,name,alt_names,is_main,broadcast_area,timezones,languages,format
TVTours.fr,SD,SD,,TRUE,c/FR,Europe/Paris,fra,576i
TVToya.pl,SD,SD,,TRUE,c/PL,Europe/Warsaw,pol,576i
TVTrans.rs,SD,SD,,TRUE,c/RS,Europe/Belgrade,srp,576i
TVTrialeti.ge,SD,SD,,TRUE,c/GE,Asia/Tbilisi,kat,576i
TVTribuna.br,SD,SD,,TRUE,c/BR,America/Sao_Paulo,por,480i
TVTribunaBand.br,SD,SD,,TRUE,c/BR,America/Sao_Paulo,por,480i
TVTropical.br,SD,SD,,TRUE,c/BR,America/Sao_Paulo,por,480i
TVTrstenik.rs,SD,SD,,TRUE,c/RS,Europe/Belgrade,srp,576i
TVTrujillo.ve,SD,SD,,TRUE,c/VE,America/Tegucigalpa,spa,480i
TVTrwam.pl,SD,SD,,TRUE,c/PL,Europe/Warsaw,pol,576i
TVTudoBH.br,SD,SD,,TRUE,c/BR,America/Sao_Paulo,por,480i
TVTun.gt,SD,SD,,TRUE,c/GT,America/Guatemala,spa,480i
TVTurfe.br,SD,SD,,TRUE,c/BR,America/Sao_Paulo,por,480i
TVTURTV.ru,SD,SD,,TRUE,c/RU,Europe/Moscow,rus,576i
TVTZgorzelec.pl,SD,SD,,TRUE,c/PL,Europe/Warsaw,pol,576i
TVU.cl,SD,SD,,TRUE,c/CL,America/Santiago,spa,480i
TVU.sv,SD,SD,,TRUE,c/SV,America/El_Salvador,spa,480i
TVUAQ.mx,SD,SD,,TRUE,c/MX,America/Mexico_City,spa,480i
TVUAT.mx,SD,SD,,TRUE,c/MX,America/Monterrey,spa,480i
TVUAZ.mx,SD,SD,,TRUE,c/MX,America/Mexico_City,spa,480i
TVUCT.cl,SD,SD,,TRUE,s/CL-AR,America/Santiago,spa,480i
TVUFG.br,SD,SD,,TRUE,c/BR,America/Sao_Paulo,por,480i
TVUFOP.br,HD,HD,,TRUE,c/BR,America/Sao_Paulo,por,1080p
TVUG.mx,SD,SD,,TRUE,c/MX,America/Mexico_City,spa,480i
TVUJAT.mx,SD,SD,,TRUE,c/MX,America/Mexico_City,spa,480i
TVUJED.mx,SD,SD,,TRUE,c/MX,America/Monterrey,spa,480i
TVUNA.pe,SD,SD,,TRUE,c/PE,America/Lima,spa,576i
TVUNAM.mx,SD,SD,,TRUE,c/MX,America/Mexico_City,spa,480i
TVUNEFM.ve,SD,SD,,TRUE,c/VE,America/Caracas,spa,480i
TVUniaoFortaleza.br,SD,SD,,TRUE,c/BR,America/Sao_Paulo,spa,480i
TVUniaoNatal.br,SD,SD,,TRUE,c/BR,America/Fortaleza,por,480i
TVUnidos.co,SD,SD,,TRUE,c/CO,America/Bogota,spa,576i
TVUniSantos.br,SD,SD,,TRUE,c/BR,America/Sao_Paulo,por,480i
TVunisat.br,SD,SD,,TRUE,c/BR,America/Sao_Paulo,por,480i
TVUniversal.br,SD,SD,,TRUE,c/BR,America/Sao_Paulo,por,480i
TVUniversalBonaire.bq,SD,SD,,TRUE,c/BQ,America/Kralendijk,pap;spa,480i
TVUniversalEcuador.ec,SD,SD,,TRUE,c/EC,America/Guayaquil,spa,480i
TVUniversalUruguay.uy,SD,SD,,TRUE,c/UY,America/Montevideo,spa,576i
TVUniversalVenezuela.ve,SD,SD,,TRUE,c/VE,America/Caracas,spa,576i
TVUniversidad.ar,SD,SD,,TRUE,c/AR,America/Argentina/Buenos_Aires,spa,576i
TVUniversidad.mx,SD,SD,,TRUE,c/MX,America/Mexico_City,spa,480i
TVUniversitaria.bo,SD,SD,,TRUE,c/BO,America/La_Paz,spa,480i
TVUniversitaria.br,SD,SD,,TRUE,c/BR,America/Recife,por,480i
TVUNO.pe,SD,SD,,TRUE,c/PE,America/Lima,spa,480i
TVUNSA.pe,SD,SD,,TRUE,ct/PEAQP,America/Lima,spa,480i
TVUP.ph,SD,SD,,TRUE,c/PH,Asia/Manila,fil;eng,480i
TVUsach.cl,SD,SD,,TRUE,c/CL,America/Santiago,spa,576i
TVUskana.mk,SD,SD,,TRUE,c/MK,Europe/Skopje,mkd,576i
TVUSucre.bo,SD,SD,,TRUE,c/BO,America/La_Paz,spa,480i
TVValedoUruara.br,SD,SD,,TRUE,c/BR,America/Sao_Paulo,por,480i
TVValkenburg.nl,SD,SD,,TRUE,c/NL,Europe/Amsterdam,nld,576i
TVVanguardaSaoJosedosCampos.br,SD,SD,,TRUE,c/BR,America/Sao_Paulo,por,480i
TVVanguardaTaubate.br,SD,SD,,TRUE,c/BR,America/Sao_Paulo,por,480i
TVVAPlus.rs,SD,SD,,TRUE,c/RS,Europe/Belgrade,eng,576i
TVVarezaGrande.br,SD,SD,,TRUE,c/BR,America/Cuiaba,por,480i
TVVarzish.tj,SD,SD,,TRUE,c/TJ,Asia/Dushanbe,tgk,576i
TVVega.sk,SD,SD,,TRUE,c/SK,Europe/Bratislava,slk,576i
TVVegaBaja.es,SD,SD,,TRUE,c/ES,Europe/Madrid,spa,576i
TVVendee.fr,SD,SD,,TRUE,c/FR,Europe/Paris,fra,576i
TVVenezuela.ve,SD,SD,,TRUE,c/VE,America/Caracas,spa,480i
TVVerdade.br,SD,SD,,TRUE,c/BR,America/Sao_Paulo,por,480i
TVVerdade.pt,SD,SD,,TRUE,c/PT,Europe/Lisbon,por,576i
TVVerdesCampos.br,SD,SD,,TRUE,c/BR,America/Sao_Paulo,por,480i
TVVerdesCamposSat.br,SD,SD,,TRUE,c/BR,America/Sao_Paulo,por,480i
TVVerdesMares.br,SD,SD,,TRUE,c/BR,America/Sao_Paulo,por;eng,480i
TVVerdesMaresCariri.br,SD,SD,,TRUE,c/BR,America/Sao_Paulo,por,480i
TVVeseljakGolicaHD.si,SD,SD,,TRUE,c/SI,Europe/Ljubljana,slv,576i
TVVestjylland.dk,SD,SD,,TRUE,c/DK,Europe/Copenhagen,dan,576i
TVVestRogaland.no,SD,SD,,TRUE,c/NO,Europe/Oslo,nor,576i
TVVestsjaelland.dk,SD,SD,,TRUE,c/DK,Europe/Copenhagen,dan,576i
TVVestVestland.no,SD,SD,,TRUE,c/NO,Europe/Oslo,nor,576i
TVVicosa.br,SD,SD,,TRUE,ct/BRVIS,America/Sao_Paulo,por,480i
TVVijesti.me,SD,SD,,TRUE,c/ME,Europe/Podgorica,srp,576i
TVVilaReal.br,SD,SD,,TRUE,c/BR,America/Sao_Paulo,por,480i
TVVision.do,SD,SD,,TRUE,c/DO,America/Santo_Domingo,spa,480i
TVVisionHeaven.no,SD,SD,,TRUE,c/NO,Europe/Oslo,eng;nor,576i
TVVisionSverige.se,SD,SD,,TRUE,c/SE,Europe/Stockholm,swe,576i
TVVisionSweden.se,SD,SD,,TRUE,c/SE,Europe/Stockholm,swe,576i
TVVisjonNorway.no,SD,SD,,TRUE,c/NO,Europe/Oslo,nor,576i
TVVita.sk,SD,SD,,TRUE,c/SK,Europe/Bratislava,slk,576i
TVVitoria.br,SD,SD,,TRUE,c/BR,America/Sao_Paulo,por,480i
TVVitoria.mz,SD,SD,,TRUE,c/MZ,Africa/Maputo,por,576i
TVVlaanderen.be,SD,SD,,TRUE,c/BE,Europe/Brussels,nld,576i
TVVraca.bg,SD,SD,,TRUE,c/BG,Europe/Sofia,bul,576i
TVVranje.rs,SD,SD,,TRUE,c/RS,Europe/Belgrade,srp,576i
TVVrnjackaBanja.rs,SD,SD,,TRUE,c/RS,Europe/Belgrade,srp,576i
TVVujic.rs,SD,SD,,TRUE,c/RS,Europe/Belgrade,srp,576i
TVVychod.sk,SD,SD,,TRUE,c/SK,Europe/Bratislava,slk,576i
TVWalterAbrahao.br,SD,SD,,TRUE,c/BR,America/Sao_Paulo,por,480i
TVWAN.pg,SD,SD,,TRUE,c/PG,Pacific/Port_Moresby,eng,576i
TVWANAction.pg,SD,SD,,TRUE,c/PG,Pacific/Port_Moresby,eng,576i
TVWANPlus.pg,SD,SD,,TRUE,c/PG,Pacific/Port_Moresby,eng,576i
TVWANSports.pg,SD,SD,,TRUE,c/PG,Pacific/Port_Moresby,eng,576i
TVWANSports2.pg,SD,SD,,TRUE,c/PG,Pacific/Port_Moresby,eng,576i
TVWANSports3.pg,SD,SD,,TRUE,c/PG,Pacific/Port_Moresby,eng,576i
TVWarehouse.uk,SD,SD,,TRUE,c/UK,Europe/London,eng,576i
TVWebCamocim.br,SD,SD,,TRUE,ct/BRCMC,America/Fortaleza,por,480i
TVWebParana.br,SD,SD,,TRUE,s/BR-PR,America/Sao_Paulo,por,480i
TVWest.br,SD,SD,,TRUE,c/BR,America/Sao_Paulo,por,480i
TVWest.ug,SD,SD,,TRUE,c/UG,Africa/Kampala,nyn;cgg;nyo;ttj,576i
TVWestsachsen.de,SD,SD,,TRUE,c/DE,Europe/Berlin,deu,576i
TVWielkopolska.pl,SD,SD,,TRUE,c/PL,Europe/Warsaw,pol,576i
TVWorkNet.kr,SD,SD,,TRUE,c/KR,Asia/Seoul,kor,480i
TVWTJMINAS.br,SD,SD,,TRUE,s/BR-MG,America/Sao_Paulo,por,480i
TVX.sv,SD,SD,,TRUE,c/SV,America/El_Salvador,spa,480i
TVXCanal18.mx,SD,SD,,TRUE,c/MX,America/Mexico_City,spa,576i
TVXXI.lv,SD,SD,,TRUE,c/LV,Europe/Riga,rus,576i
TVXyz.gh,SD,SD,,TRUE,c/GH,Africa/Accra,eng,576i
TVYesItalia.it,SD,SD,,TRUE,c/IT,Europe/Rome,ita,576i
TVYUEco.rs,SD,SD,,TRUE,c/RS,Europe/Belgrade,srp,576i
TVYumuri.cu,SD,SD,,TRUE,c/CU,America/Havana,spa,480i
TVZacatlan.mx,SD,SD,,TRUE,c/MX,America/Mexico_City,spa,480i
TVZAfrica.bf,SD,SD,,TRUE,c/BF,Africa/Ouagadougou,fra,576i
TVZagora.bg,SD,SD,,TRUE,c/BG,Europe/Sofia,bul,576i
TVZapad.hr,SD,SD,,TRUE,c/HR,Europe/Zagreb,hrv,576i
TVZdravkin.mk,SD,SD,,TRUE,c/MK,Europe/Skopje,mkd,576i
TVZepce.ba,SD,SD,,TRUE,c/BA,Europe/Sarajevo,hrv,576i
TVZepce2.ba,SD,SD,,TRUE,c/BA,Europe/Sarajevo,hrv,576i
TVZepceEtno.ba,SD,SD,,TRUE,c/BA,Europe/Sarajevo,hrv,576i
TVZimbo.ao,SD,SD,,TRUE,c/AO,Africa/Luanda,por,576i
TVZimboInternacional.ao,HD,HD,,TRUE,c/AO;c/PT,Africa/Luanda,por,1080i
TVZlatar.rs,SD,SD,,TRUE,c/RS,Europe/Belgrade,srp,576i
TVZlatiZvoki.si,SD,SD,,TRUE,c/SI,Europe/Ljubljana,slv,576i
TVZoom.br,SD,SD,,TRUE,ct/BRNFU,America/Sao_Paulo,por,480i
TweedeKamerActualiteitenkanaal.nl,SD,SD,,TRUE,c/NL,Europe/Amsterdam,nld,576i
TweedeKamerAlettaJacobszaal.nl,SD,SD,,TRUE,c/NL,Europe/Amsterdam,nld,576i
TweedeKamerEnquetezaal.nl,SD,SD,,TRUE,c/NL,Europe/Amsterdam,nld,576i
TweedeKamerGroenvanPrinstererzaal.nl,SD,SD,,TRUE,c/NL,Europe/Amsterdam,nld,576i
TweedeKamerKlompezaal.nl,SD,SD,,TRUE,c/NL,Europe/Amsterdam,nld,576i
TweedeKamerMaxvanderStoelzaal.nl,SD,SD,,TRUE,c/NL,Europe/Amsterdam,nld,576i
TweedeKamerPlenairezaal.nl,SD,SD,,TRUE,c/NL,Europe/Amsterdam,nld,576i
TweedeKamerSuzeGroenewegzaal.nl,SD,SD,,TRUE,c/NL,Europe/Amsterdam,nld,576i
TweedeKamerThorbeckezaal.nl,SD,SD,,TRUE,c/NL,Europe/Amsterdam,nld,576i
TweedeKamerTilanuskamer.nl,SD,SD,,TRUE,c/NL,Europe/Amsterdam,nld,576i
TweedeKamerTroelstrazaal.nl,SD,SD,,TRUE,c/NL,Europe/Amsterdam,nld,576i
TweedeKamerVondelingkamer.nl,SD,SD,,TRUE,c/NL,Europe/Amsterdam,nld,576i
TweedeKamerWttewaallvanStoetwegenzaal.nl,SD,SD,,TRUE,c/NL,Europe/Amsterdam,nld,576i
TwenteTV.nl,SD,SD,,TRUE,c/NL,Europe/Amsterdam,nld,576i
TwentyFourNews.in,SD,SD,,TRUE,c/IN,Asia/Kolkata,mal,576i
Twentyseven.it,HD,HD,,FALSE,c/IT,Europe/Rome,ita,1080i
Twentyseven.it,SD,SD,,TRUE,c/IT,Europe/Rome,ita,576i
TWiT.us,SD,SD,,TRUE,s/US-CA,America/New_York,eng,480i
TWLaMarkTelevisiva.ni,SD,SD,,TRUE,c/NI,America/Managua,spa,576i
TwojaTV.pl,SD,SD,,TRUE,c/PL,Europe/Warsaw,pol;eng,1080p
Txillo.za,SD,SD,,TRUE,c/ZA,Africa/Johannesburg,por,576i
TyCSports.ar,SD,SD,,TRUE,c/AR,America/Argentina/Buenos_Aires,spa,576i
TyCSports2.ar,SD,SD,,TRUE,c/AR,America/Argentina/Buenos_Aires,spa,576i
TyCSports3.ar,SD,SD,,TRUE,c/AR,America/Argentina/Buenos_Aires,spa,576i
TyCSports4.ar,SD,SD,,TRUE,c/AR,America/Argentina/Buenos_Aires,spa,576i
TyCSportsLatinAmerica.ar,Panregional,Panregional,,TRUE,r/LATAM;r/CARIB,America/Argentina/Buenos_Aires,spa,576i
TyCSportsUSA.ar,SD,SD,,TRUE,c/US;c/PR,America/Argentina/Buenos_Aires,spa,576i
TynaarloLokaalTV.nl,SD,SD,,TRUE,c/NL,Europe/Amsterdam,nld,576i
TyneWearTV.uk,SD,SD,,TRUE,c/UK,Europe/London,eng,576i
TYTNetwork.us,SD,SD,,TRUE,c/US,America/New_York,eng,480i
TYTTurk.tr,SD,SD,,TRUE,c/TR,Europe/Istanbul,tur,576i
TyumenskoeVremya.ru,SD,SD,,TRUE,s/RU-TYU,Asia/Yekaterinburg,rus,576i
TZGospelTV.tz,SD,SD,,TRUE,c/TZ,Africa/Dar_es_Salaam,eng;swa,576i
TZiK.fr,SD,SD,,TRUE,c/FR,Europe/Paris,eng,576i
U.ru,SD,SD,,TRUE,c/RU,Europe/Moscow,rus,576i
U24Television.ug,SD,SD,,TRUE,c/UG,Africa/Kampala,eng,576i
UAAPVarsityChannel.ph,SD,SD,,TRUE,c/PH,Asia/Manila,eng;fil,480i
UAATV.mx,SD,SD,,TRUE,s/MX-AGU,America/Mexico_City,spa,480i
UACJTV.mx,SD,SD,,TRUE,c/MX,America/Ojinaga,spa,480i
UAFashionTV.ua,SD,SD,,TRUE,c/UA,Europe/Kyiv,ukr,576i
UAlibi.uk,HD,HD,,FALSE,c/UK;c/IE,America/Toronto,eng,1080i
UAlibi.uk,Plus1,+1,,FALSE,c/UK,Europe/London,eng,576i
UAlibi.uk,SD,SD,,TRUE,c/UK;c/IE,America/Toronto,eng,576i
UALRTV.us,SD,SD,,TRUE,c/US,America/New_York,eng,480i
UAOPlay.co,SD,SD,,TRUE,c/CO,America/Bogota,spa,480i
UATV.cl,SD,SD,,TRUE,c/CL,America/Santiago,spa,480i
UBCTV.ug,SD,SD,,TRUE,c/UG,Africa/Kampala,eng,576i
Ubeat.es,SD,SD,,TRUE,c/ES,Europe/Madrid,spa,576i
UBETV.ec,SD,SD,,TRUE,c/EC,America/Guayaquil,spa,576i
UbiznewsTV.fr,SD,SD,,TRUE,c/FR,Europe/Paris,eng,576i
UBL.ae,SD,SD,,TRUE,c/AE,Asia/Dubai,mal,576i
UBN.za,SD,SD,,TRUE,c/ZA,Africa/Johannesburg,eng,576i
UBS.mn,SD,SD,,TRUE,c/MN,Asia/Ulaanbaatar,mon,576i
UBTVBrawijaya.id,SD,SD,,TRUE,ct/IDMLG,Asia/Jakarta,ind,576i
UcanKusTV.tr,SD,SD,,TRUE,c/TR,Europe/Istanbul,tur,576i
UcayalinadeTelevision.pe,SD,SD,,TRUE,ct/PEPCL,America/Lima,spa,480i
UCBGospelTV.sr,SD,SD,,TRUE,c/SR,America/Paramaribo,nld,576i
UCBTV.uk,SD,SD,,TRUE,c/UK,Europe/London,eng,576i
UchalyTV.ru,SD,SD,,TRUE,s/RU-BA,Europe/Moscow,rus,576i
UChannel.id,SD,SD,,TRUE,c/ID,Asia/Jakarta,ind,576i
UChileTV.cl,SD,SD,,TRUE,c/CL,America/Santiago,spa,480i
UchuTV.pe,SD,SD,,TRUE,c/PE,America/Lima,spa,480i
UCI.pe,SD,SD,,TRUE,c/PE,America/Lima,spa,480i
UCL.uy,SD,SD,,TRUE,r/HISPAM,America/Montevideo,spa,576i
UCSGTV.ec,SD,SD,,TRUE,c/EC,America/Guayaquil,spa,480i
UCTV.tw,SD,SD,,TRUE,c/TW,Asia/Taipei,zho,480i
UCTV.ug,SD,SD,,TRUE,c/UG,Africa/Kampala,eng,576i
UCTV.us,SD,SD,,TRUE,c/US,America/New_York,eng,480i
UCTVEducationChannel.us,SD,SD,,TRUE,ct/USUXX,America/New_York,eng,480i
UCTVGeneralChannel.us,SD,SD,,TRUE,ct/USUXX,America/New_York,eng,480i
UCTVGovernmentChannel.us,SD,SD,,TRUE,ct/USUXX,America/New_York,eng,480i
UCVTV.cl,SD,SD,,TRUE,c/CL,America/Santiago,spa,480i
UDave.uk,HD,HD,,FALSE,c/UK,Europe/London,eng,1080i
UDave.uk,SD,SD,,TRUE,c/UK,Europe/London,eng,576i
UDaveJaVu.uk,SD,SD,,TRUE,c/UK,Europe/London,eng,576i
UdayaNews.in,SD,SD,,TRUE,c/IN,Asia/Kolkata,kan,576i
UDGTV.mx,SD,SD,,TRUE,c/MX,America/Mexico_City,spa,480i
UDGTVNoticias.mx,SD,SD,,TRUE,c/MX,America/Mexico_City,spa,576i
UdineseTV.it,SD,SD,,TRUE,c/IT,Europe/Rome,its,576i
Udmurtiya.ru,SD,SD,,TRUE,s/RU-UD,Europe/Moscow,rus,576i
UDNTV.tw,SD,SD,,TRUE,c/TW,Asia/Taipei,zho,480i
UDrama.uk,HD,HD,,FALSE,c/UK,Europe/London,eng,1080i
UDrama.uk,Plus1,+1,,FALSE,c/UK,Europe/London,eng,576i
UDrama.uk,SD,SD,,TRUE,c/UK,Europe/London,eng,576i
UDTV.es,SD,SD,,TRUE,ct/ESLPG,Atlantic/Canary,spa,576i
UEBITVOnline.ec,SD,SD,,TRUE,c/EC,America/Guayaquil,spa,480i
UEden.uk,HD,HD,,FALSE,c/UK,Europe/London,eng,1080i
UEden.uk,Plus1,+1,,FALSE,c/UK,Europe/London,eng,576i
UEden.uk,SD,SD,,TRUE,c/UK;c/IE,America/Toronto,eng,576i
UESTV.cl,SD,SD,,TRUE,c/CL,America/Santiago,spa,480i
UFA24.id,SD,SD,,TRUE,c/ID,Asia/Jakarta,ind,576i
Ufrovision.cl,SD,SD,,TRUE,c/CL,America/Santiago,spa,480i
UgaritTV.sy,SD,SD,,TRUE,c/SY,Asia/Damascus,ara,576i
UGFTV.ci,SD,SD,,TRUE,c/CI,Africa/Abidjan,fra,576i
UGold.uk,HD,HD,,FALSE,c/UK,Europe/London,eng,1080i
UGold.uk,Plus1,+1,,FALSE,c/UK,Europe/London,eng,576i
UGold.uk,SD,SD,,TRUE,c/UK,Europe/London,eng,576i
UgoShopTV.cn,SD,SD,,TRUE,c/CN,Asia/Shanghai,zho,576i
UgraTV.ru,SD,SD,,TRUE,s/RU-KHM,Europe/Moscow,rus,576i
UGTV.id,SD,SD,,TRUE,s/ID-JK,Asia/Jakarta,ind,576i
UGTV.us,SD,SD,,TRUE,ct/USKCK,America/Chicago,eng,480i
UhaiTV.tz,SD,SD,,TRUE,c/TZ,Africa/Dar_es_Salaam,swa,576i
UHD1.lu,SD,SD,,TRUE,c/LU,Europe/Luxembourg,deu,576i
UHDDreamTV.kr,SD,SD,,TRUE,c/KR,Asia/Seoul,kor,480i
UIATV.pr,SD,SD,,TRUE,c/PR,America/Puerto_Rico,eng;spa,576i
UjbudaTV.hu,SD,SD,,TRUE,c/HU,Europe/Budapest,hun,576i
UK44.uk,SD,SD,,TRUE,c/UK,Europe/London,eng,576i
UkomboziTV.ke,SD,SD,,TRUE,c/KE,Africa/Nairobi,swa,576i
Ukraina24.ua,SD,SD,,TRUE,c/UA,Europe/Kyiv,ukr,576i
Ukraine1.ua,SD,SD,,TRUE,c/EE;c/LV,Europe/Kyiv,por,576i
Ukraine2.ua,SD,SD,,TRUE,c/EE;c/LT;c/UA,Europe/Kyiv,por,576i
UkraineWorldNews.ua,SD,SD,,TRUE,c/UA,Europe/Kyiv,ukr,576i
UkrLive.ua,SD,SD,,TRUE,c/UA,Europe/Kyiv,ukr,576i
UlaffTV.ng,SD,SD,,TRUE,c/NG,Africa/Lagos,eng,576i
UlibkaRebyonka.ru,SD,SD,,TRUE,c/RU,Europe/Moscow,rus,576i
UlkeTV.tr,SD,SD,,TRUE,c/TR,Europe/Istanbul,tur,576i
ULosLagosTV.cl,SD,SD,,TRUE,c/CL,America/Santiago,spa,480i
UltimateTV.in,SD,SD,,TRUE,c/IN;s/IN-TN;ct/INTRI,Asia/Kolkata,tam,576i
UltraCasanareTV.co,SD,SD,,TRUE,c/CO,America/Bogota,spa,576i
UltraFamilia.us,SD,SD,,TRUE,c/US,America/New_York,eng,480i
UltraHDCinema.ru,SD,SD,,TRUE,c/RU,Europe/Moscow,rus,576i
UltrahitTelevision.co,SD,SD,,TRUE,c/CO,America/Bogota,spa,576i
UltraNature.fr,SD,SD,,TRUE,c/FR,Europe/Paris,fra,576i
UltrapulsTV.rs,SD,SD,,TRUE,c/RS,Europe/Belgrade,srp,576i
UltraTV.gt,SD,SD,,TRUE,c/GT,America/Guatemala,spa,576i
UltraTV4K.pl,SD,SD,,TRUE,c/PL,Europe/Warsaw,pol,576i
UltraTVPuebla.mx,SD,SD,,TRUE,c/MX,America/Mexico_City,spa,480i
UlusalKanal.tr,SD,SD,,TRUE,c/TR,Europe/Istanbul,tur,576i
Ulytau.kz,SD,SD,,TRUE,c/KZ,Asia/Almaty,kaz;rus,576i
UlziiTV.mn,SD,SD,,TRUE,c/MN,Asia/Ulaanbaatar,mon,576i
UMAGTV.cl,SD,SD,,TRUE,c/CL,America/Santiago,spa,480i
UMAGTV2.cl,SD,SD,,TRUE,c/CL,America/Santiago,spa,480i
UMATV.br,HD,HD,,TRUE,c/BR,America/Sao_Paulo,por,1080p
UmbriaTV.it,SD,SD,,TRUE,c/IT,Europe/Rome,ita,576i
UMCTV.co,SD,SD,,TRUE,c/CO,America/Bogota,spa,576i
UMGATV.us,SD,SD,,TRUE,ct/USKPD,America/New_York,eng,480i
UmmTV.th,SD,SD,,TRUE,c/TH,Asia/Bangkok,tha,576i
UMSATVUInternacional.bo,HD,HD,,TRUE,c/BO;r/LATAM;r/AMER,America/La_Paz,spa,720p
UMSATVULP.bo,SD,SD,,TRUE,c/BO,America/La_Paz,spa,480i
UMTV.mx,SD,SD,,TRUE,s/MX-NLE,America/Mexico_City,spa,480i
UN24.ve,SD,SD,,TRUE,c/VE,America/Caracas,spa,480i
UN3TV.ar,SD,SD,,TRUE,c/AR,America/Argentina/Buenos_Aires,spa,576i
UNABTV.co,SD,SD,,TRUE,c/CO,America/Bogota,spa,480i
UnafricaTV.bj,SD,SD,,TRUE,c/BJ,Africa/Porto-Novo,fra,576i
UNAHUTV.hn,SD,SD,,TRUE,c/HN,America/Tegucigalpa,spa,480i
UNaMTV.ar,SD,SD,,TRUE,c/AR,America/Argentina/Buenos_Aires,spa,576i
UnareTV.ve,SD,SD,,TRUE,c/VE,America/Caracas,spa,480i
UNATV.rs,SD,SD,,TRUE,c/RS,Europe/Belgrade,srp,576i
Unbeaten.us,SD,SD,,TRUE,c/US,America/New_York,eng,480i
UnbeatenCombat.us,SD,SD,,TRUE,c/US,America/New_York,eng,480i
UnbeatenEsports.us,Germany,Germany,,TRUE,c/DE,Europe/Berlin,deu,576i
UNBTV.br,SD,SD,,TRUE,c/BR,America/Sao_Paulo,por,480i
UncionTV.hn,SD,SD,,TRUE,c/HN,America/Tegucigalpa,spa,576i
UncionTV.us,SD,SD,,TRUE,c/US;c/DO,America/New_York,spa,480i
UNCTV.pe,SD,SD,,TRUE,c/PE,America/Lima,spa,576i
UndercoverBossGlobal.us,UK,UK,,TRUE,c/UK,Europe/London,eng,576i
Unearth.fr,SD,SD,,TRUE,c/FR,Europe/Paris,fra,576i
Unetev.cl,SD,SD,,TRUE,c/CL,America/Santiago,spa,576i
UNETV.hn,SD,SD,,TRUE,c/HN,America/Tegucigalpa,spa,480i
UneVinalopo.es,SD,SD,,TRUE,c/ES,Europe/Madrid,spa,576i
UNews.lb,SD,SD,,TRUE,c/LB,Asia/Beirut,ara,576i
Unexplained.us,SD,SD,,TRUE,c/US,America/New_York,eng,480i
UNIANDESTV.ec,SD,SD,,TRUE,c/EC,America/Guayaquil,spa,480i
UNIANTV.ua,SD,SD,,TRUE,c/UA,Europe/Kyiv,ukr,576i
Unicable.mx,SD,SD,,TRUE,c/MX,America/Mexico_City,spa;eng,480i
Unicanal.py,SD,SD,,TRUE,c/PY,America/Asuncion,spa,576i
UnicaTV.bo,SD,SD,,TRUE,c/BO,America/La_Paz,spa,576i
UnicaTV.gt,SD,SD,,TRUE,s/GT-12,America/Guatemala,spa,480i
UnicentroCanal6.ec,SD,SD,,TRUE,c/EC,America/Guayaquil,spa,576i
UnicentroTV.pe,SD,SD,,TRUE,ct/PEJHY,America/Lima,spa,480i
UniCOS.pa,SD,SD,,TRUE,c/PA,America/Panama,spa,480i
Unidaddeinvestigacion.us,Spain,Spain,,TRUE,c/ES,Europe/Madrid,spa,576i
UnidadEvangelicaTV.cl,SD,SD,,TRUE,c/CL,America/Santiago,spa,480i
Unidentified.us,SD,SD,,TRUE,c/US,America/New_York,eng,480i
UnifeMexico.mx,SD,SD,,TRUE,c/MX,America/Mexico_City,spa,576i
UnifeTV.ar,SD,SD,,TRUE,c/AR,America/Argentina/Buenos_Aires,spa,576i
UnifeTV.pe,SD,SD,,TRUE,c/PE,America/Lima,spa,480i
UnifeTV.pt,SD,SD,,TRUE,c/PT,Europe/Lisbon,por,576i
UnifiSports1.my,SD,SD,,TRUE,c/MY,Asia/Kuala_Lumpur,msa;eng,576i
UnifiSports2.my,SD,SD,,TRUE,c/MY,Asia/Kuala_Lumpur,msa;eng,576i
UnifiSports3.my,SD,SD,,TRUE,c/MY,Asia/Kuala_Lumpur,msa;eng,576i
UnifiSports4.my,SD,SD,,TRUE,c/MY,Asia/Kuala_Lumpur,msa;eng,576i
Unifranz.bo,HD,HD,,TRUE,c/BO;s/BO-L;r/LATAM,America/La_Paz,spa,720p
Unikum.ru,SD,SD,,TRUE,c/RU,Europe/Moscow,rus,576i
UniMas.us,Central,Central,,FALSE,c/US,America/Chicago,eng,480i
UniMas.us,East,East,,TRUE,c/US,America/New_York,eng,480i
UniMas.us,Mountain,Mountain,,FALSE,c/US,America/Denver,spa,480i
UniMas.us,West,West,,FALSE,c/US,America/Los_Angeles,eng,480i
UnimaxTV.ec,SD,SD,,TRUE,c/EC,America/Guayaquil,spa,480i
UniNettunoUniversityTV.it,SD,SD,,TRUE,c/IT,Europe/Rome,ita,576i
Uninter1.br,SD,SD,,TRUE,c/BR,America/Sao_Paulo,por,480i
Uninter2.br,SD,SD,,TRUE,c/BR,America/Sao_Paulo,por,480i
UnionTelevision.co,SD,SD,,TRUE,c/CO,America/Bogota,spa,576i
UnionTV.py,SD,SD,,TRUE,c/PY,America/Asuncion,spa,576i
UniqueBusinessNews.tw,SD,SD,,TRUE,c/TW,Asia/Taipei,zho,480i
UniquelyThai.vn,SD,SD,,TRUE,c/VN,Asia/Ho_Chi_Minh,vie,576i
UniqueSatelliteTV.tw,SD,SD,,TRUE,c/TW,Asia/Taipei,zho,480i
